dia,mes,anio,Tmax,Tmin
18,4,1993,22.5,14.2
19,4,1993,20.5,18.4
20,4,1993,19,9.8
21,4,1993,17.9,6.6
22,4,1993,18.6,6
23,4,1993,19,9.2
24,4,1993,22.2,10.2
25,4,1993,19.8,13
26,4,1993,19.7,6.5
27,4,1993,21.1,6.7
28,4,1993,26.3,10.7
29,4,1993,26.5,12
30,4,1993,25.9,15.8
1,5,1993,23,17.1
2,5,1993,20.5,15.4
3,5,1993,20.8,14.3
4,5,1993,19.7,9.3
5,5,1993,15.8,3.9
6,5,1993,15.6,8.6
7,5,1993,19.1,7.8
8,5,1993,20.2,9.2
9,5,1993,21.8,16
10,5,1993,20.4,18.2
11,5,1993,19.5,13.2
12,5,1993,17.7,5
13,5,1993,17.7,9
14,5,1993,15.2,5.8
15,5,1993,17.9,6.3
16,5,1993,18.7,9.5
17,5,1993,19.4,7.6
18,5,1993,19.4,4.4
19,5,1993,21.1,9.3
20,5,1993,24.6,14.7
21,5,1993,24.3,16
22,5,1993,24.9,16.3
23,5,1993,20.8,14.3
24,5,1993,21.4,6.2
25,5,1993,12.1,-0.9
26,5,1993,10.2,-2
27,5,1993,10.7,-0.5
28,5,1993,13.2,-0.5
29,5,1993,12.6,2.1
30,5,1993,14.3,1.4
31,5,1993,9.7,3
1,6,1993,11.5,-2.2
2,6,1993,12.5,1.7
3,6,1993,15.3,6.5
4,6,1993,19.7,9.6
5,6,1993,17.2,4
6,6,1993,18.9,14.4
7,6,1993,16.2,12.7
8,6,1993,15.3,7.8
9,6,1993,11.2,5.8
10,6,1993,11.2,0.6
11,6,1993,12.7,3.6
12,6,1993,14.3,5.5
13,6,1993,15.8,12.8
14,6,1993,17.6,14.8
15,6,1993,15.2,9.1
16,6,1993,10.7,5.1
17,6,1993,13.2,1.3
18,6,1993,12.9,3.4
19,6,1993,16.2,0.6
20,6,1993,18.2,8.3
21,6,1993,18.2,4.6
22,6,1993,14.7,4.2
23,6,1993,11.6,8.5
24,6,1993,16.6,4.5
25,6,1993,17.7,8.6
26,6,1993,16.3,10.5
27,6,1993,13.8,7.5
28,6,1993,17.4,6.6
29,6,1993,17.4,3.8
30,6,1993,18.9,7.5
1,7,1993,18,6.6
2,7,1993,10.7,0.6
3,7,1993,12.9,5.2
4,7,1993,13.4,2.1
5,7,1993,10,7.8
6,7,1993,9.7,2.8
7,7,1993,14.7,3.1
8,7,1993,15.2,7.5
9,7,1993,12.2,3.2
10,7,1993,12,1.1
11,7,1993,13.2,-3.5
12,7,1993,10.8,0.2
13,7,1993,9.9,2.9
14,7,1993,9.2,-2.6
15,7,1993,13.3,-1.2
16,7,1993,14.9,5
17,7,1993,17.5,1.2
18,7,1993,18.9,3.6
19,7,1993,17.6,7.1
20,7,1993,16.8,8.8
21,7,1993,16.2,4.3
22,7,1993,13.6,4.8
23,7,1993,16.2,9.6
24,7,1993,11.7,1.3
25,7,1993,12.2,-3.4
26,7,1993,13.6,5.7
27,7,1993,15,8.8
28,7,1993,10.7,6.5
29,7,1993,10.7,0.9
30,7,1993,11.4,1.3
31,7,1993,9.8,3.2
1,8,1993,11.1,-2.1
2,8,1993,14.6,-2.4
3,8,1993,18.4,1.9
4,8,1993,17.2,4.5
5,8,1993,17.5,10.2
6,8,1993,14.3,6.8
7,8,1993,13.3,9.8
8,8,1993,12.7,0.8
9,8,1993,14.7,-2.4
10,8,1993,16.9,-0.4
11,8,1993,20.5,5.2
12,8,1993,25.2,6.2
13,8,1993,23.1,6.2
14,8,1993,23.7,5.8
15,8,1993,21.9,10.8
16,8,1993,13.7,7.2
17,8,1993,13.9,-0.4
18,8,1993,19.2,3.3
19,8,1993,20.2,4.4
20,8,1993,18.2,3.5
21,8,1993,18,4.4
22,8,1993,19.7,3.7
23,8,1993,20.6,1.6
24,8,1993,24.3,2.4
25,8,1993,24.7,11
26,8,1993,27,8.9
27,8,1993,27.2,11
28,8,1993,22.3,11.4
29,8,1993,15.7,7.4
30,8,1993,10.6,4.5
31,8,1993,10.6,4.2
1,9,1993,11.4,6.9
2,9,1993,12.1,5.8
3,9,1993,18.7,5.2
4,9,1993,21.6,8.2
5,9,1993,20.6,4
6,9,1993,13,6.8
7,9,1993,14.9,5.1
8,9,1993,18.7,2.3
9,9,1993,21.8,5.4
10,9,1993,17.4,6.8
11,9,1993,14.5,1.9
12,9,1993,18.7,3.2
13,9,1993,22.2,4.2
14,9,1993,24.5,5.2
15,9,1993,23.7,5.8
16,9,1993,24.2,8.4
17,9,1993,25.1,10.3
18,9,1993,18.9,13.2
19,9,1993,22.7,6.8
20,9,1993,17,7.4
21,9,1993,12.9,1.5
22,9,1993,13.3,2
23,9,1993,18.9,7.3
24,9,1993,14.2,7.9
25,9,1993,19.1,7.4
26,9,1993,15.9,10.8
27,9,1993,23.4,5.7
28,9,1993,16,7.6
29,9,1993,14.4,7.3
30,9,1993,14.5,10.8
1,10,1993,13.9,11.1
2,10,1993,16.7,10.8
3,10,1993,19.6,5.1
4,10,1993,23.8,5
5,10,1993,16,3.2
6,10,1993,21.7,2.6
7,10,1993,25.5,9.6
8,10,1993,28,11.3
9,10,1993,28.9,13.2
10,10,1993,31,14.1
11,10,1993,32.3,17.3
12,10,1993,23.9,17.1
13,10,1993,22.6,13.9
14,10,1993,21.9,15.1
15,10,1993,26.8,13.1
16,10,1993,27.5,16
17,10,1993,22.1,13.6
18,10,1993,21.2,8.2
19,10,1993,22.5,10.1
20,10,1993,23.2,15.4
21,10,1993,18.4,12.4
22,10,1993,13.8,10.4
23,10,1993,17.6,8.5
24,10,1993,14.5,8.5
25,10,1993,18.7,4.8
26,10,1993,22.7,6.8
27,10,1993,22.7,11.5
28,10,1993,25.8,14.8
29,10,1993,22,16
30,10,1993,24.4,17
31,10,1993,21.2,14.2
1,11,1993,21.7,11.1
2,11,1993,27,14.2
3,11,1993,29.8,16
4,11,1993,31.7,17.1
5,11,1993,24.8,12
6,11,1993,17.6,10.4
7,11,1993,22.2,7.3
8,11,1993,28.3,16.6
9,11,1993,31.2,20.4
10,11,1993,31.4,16.2
11,11,1993,27.3,19
12,11,1993,24.7,12.5
13,11,1993,21.2,13.2
14,11,1993,20.1,9.8
15,11,1993,21.1,14.6
16,11,1993,22.6,16.2
17,11,1993,17.4,12.6
18,11,1993,22,11.6
19,11,1993,27.9,7.8
20,11,1993,28.5,14.8
21,11,1993,27.8,17.7
22,11,1993,22,13.4
23,11,1993,21.9,12
24,11,1993,24.7,13.6
25,11,1993,19.6,15.6
26,11,1993,19.4,14.9
27,11,1993,19.7,13.9
28,11,1993,22,12.4
29,11,1993,28.2,13.3
30,11,1993,22.4,11.2
1,12,1993,23,8
2,12,1993,28.7,17
3,12,1993,29.8,22.2
4,12,1993,25.4,16.2
5,12,1993,22.6,10.4
6,12,1993,26.5,12.7
7,12,1993,29.6,15.6
8,12,1993,31.2,17.6
9,12,1993,32.2,21.1
10,12,1993,25.6,14.6
11,12,1993,30.1,16.2
12,12,1993,33.8,18.7
13,12,1993,26.8,17.7
14,12,1993,23.2,14.4
15,12,1993,22.6,14.3
16,12,1993,26.2,11.2
17,12,1993,29.7,17
18,12,1993,29.8,19.6
19,12,1993,31.9,20.6
20,12,1993,21.2,8.2
21,12,1993,22.8,11.3
22,12,1993,26.4,15
23,12,1993,32.2,16.3
24,12,1993,33.9,20.4
25,12,1993,25,20
26,12,1993,27.7,18.4
27,12,1993,29.2,17.4
28,12,1993,25.8,17.8
29,12,1993,22.8,11.9
30,12,1993,27.2,13.8
31,12,1993,29.7,17.5
1,1,1994,26.2,15.3
2,1,1994,25.2,11.6
3,1,1994,27.2,13.6
4,1,1994,29.2,19.8
5,1,1994,30.8,19.2
6,1,1994,31.6,18
7,1,1994,30.5,18.3
8,1,1994,25,19
9,1,1994,25.5,11.4
10,1,1994,29.6,12.9
11,1,1994,31.8,19
12,1,1994,29.8,17.6
13,1,1994,28.2,13.6
14,1,1994,33.3,14.4
15,1,1994,29.2,16.2
16,1,1994,23.8,12.4
17,1,1994,27.6,13.2
18,1,1994,31.9,16.7
19,1,1994,34.6,20.4
20,1,1994,33.5,20.9
21,1,1994,25,8.9
22,1,1994,20.6,14.2
23,1,1994,25.7,17.1
24,1,1994,23.9,19.4
25,1,1994,21.9,19
26,1,1994,25.9,14.6
27,1,1994,28.4,13.4
28,1,1994,31.5,17.2
29,1,1994,32.9,18
30,1,1994,31.4,20.3
31,1,1994,31.2,18.2
1,2,1994,32.7,20
2,2,1994,30.7,15.5
3,2,1994,32.8,21.4
4,2,1994,28.6,17
5,2,1994,21.2,9
6,2,1994,23.8,8.8
7,2,1994,26.9,13.2
8,2,1994,31.2,17
9,2,1994,25.7,18.3
10,2,1994,26,13.4
11,2,1994,27.6,14.9
12,2,1994,27.5,18.5
13,2,1994,27.8,17.5
14,2,1994,28.4,19
15,2,1994,29,15.9
16,2,1994,24.7,15.4
17,2,1994,24.8,9.2
18,2,1994,30,16.4
19,2,1994,31.4,15.4
20,2,1994,32.6,18.4
21,2,1994,32.4,20
22,2,1994,32.5,17.6
23,2,1994,29.6,18.8
24,2,1994,30.8,17.6
25,2,1994,29.3,16
26,2,1994,28.7,16.9
27,2,1994,28,19.3
28,2,1994,29,17.2
1,3,1994,23.4,12.8
2,3,1994,24,11.8
3,3,1994,30.6,16.7
4,3,1994,33.2,17.4
5,3,1994,30.9,19.1
6,3,1994,27.2,18.2
7,3,1994,29.2,18.5
8,3,1994,29.8,20.6
9,3,1994,29.1,19.9
10,3,1994,31.3,17.9
11,3,1994,32.1,19.8
12,3,1994,32.3,20
13,3,1994,32.9,21.5
14,3,1994,25.8,20.2
15,3,1994,27.6,20.2
16,3,1994,27.5,18.6
17,3,1994,24.7,17.6
18,3,1994,21.6,17.7
19,3,1994,26.1,20
20,3,1994,25,14.6
21,3,1994,22.7,15
22,3,1994,23.6,15.1
23,3,1994,24.4,10.8
24,3,1994,24.1,14.3
25,3,1994,21.2,10.1
26,3,1994,21.1,7.2
27,3,1994,23.6,12.2
28,3,1994,22.4,17
29,3,1994,19.7,8.2
30,3,1994,21.4,6.2
31,3,1994,21.9,8
1,4,1994,24.4,11.1
2,4,1994,28.4,17
3,4,1994,23.2,18.4
4,4,1994,22.9,17.6
5,4,1994,19.4,12.6
6,4,1994,15.8,11.2
7,4,1994,19.7,6.3
8,4,1994,20.6,9.4
9,4,1994,20.5,13.9
10,4,1994,16.5,9
11,4,1994,21.2,8.5
12,4,1994,24.4,9.8
13,4,1994,24.7,11.4
14,4,1994,25.2,14.5
15,4,1994,26.4,14.8
16,4,1994,27.2,15.6
17,4,1994,23.2,10.4
18,4,1994,16.7,5
19,4,1994,16.4,3.1
20,4,1994,17.2,7.4
21,4,1994,20.8,6.6
22,4,1994,20.4,6.4
23,4,1994,20.7,5.6
24,4,1994,20.4,10.4
25,4,1994,22.6,16.4
26,4,1994,26.8,16.7
27,4,1994,26.7,12.3
28,4,1994,17,5.8
29,4,1994,19.6,9.4
30,4,1994,25.2,18.2
1,5,1994,24.2,17
2,5,1994,20.8,15.1
3,5,1994,19.6,15.2
4,5,1994,20.5,8
5,5,1994,25.7,11.2
6,5,1994,28.8,16.2
7,5,1994,20.7,11.2
8,5,1994,16.4,12.1
9,5,1994,15.2,7
10,5,1994,17,3
11,5,1994,16.5,5.1
12,5,1994,18,7.4
13,5,1994,20.7,7.7
14,5,1994,22.1,12.4
15,5,1994,22.2,13.5
16,5,1994,21.2,14.6
17,5,1994,22.1,12.6
18,5,1994,18.2,11
19,5,1994,19,8.8
20,5,1994,22.4,6.8
21,5,1994,20.8,13.2
22,5,1994,19.6,12.3
23,5,1994,20.8,13.6
24,5,1994,20.8,10
25,5,1994,20.2,11.6
26,5,1994,14.4,7
27,5,1994,13,4.2
28,5,1994,13.3,5.4
29,5,1994,14.7,2.4
30,5,1994,13,5.4
31,5,1994,17.4,3.4
1,6,1994,17.9,2.9
2,6,1994,19.5,12.8
3,6,1994,19.5,13.2
4,6,1994,17.8,5.8
5,6,1994,18.4,12.3
6,6,1994,15,6.6
7,6,1994,10.6,1.4
8,6,1994,13,2.5
9,6,1994,19.3,7.9
10,6,1994,21.2,11.6
11,6,1994,17.3,13.8
12,6,1994,16.5,14.3
13,6,1994,15.3,13.4
14,6,1994,19.6,13.7
15,6,1994,20.4,16.4
16,6,1994,17.4,10.5
17,6,1994,18.7,15
18,6,1994,17.6,7.4
19,6,1994,15.4,5.7
20,6,1994,10.7,6.6
21,6,1994,12.8,3.1
22,6,1994,13.9,7
23,6,1994,14.7,4.3
24,6,1994,12.4,4.4
25,6,1994,9.6,0.7
26,6,1994,12.9,4.4
27,6,1994,9.8,-1.7
28,6,1994,14.4,-1.5
29,6,1994,17.6,6.7
30,6,1994,16.2,8.2
1,7,1994,16.2,3.3
2,7,1994,17.4,3.4
3,7,1994,16.8,2.2
4,7,1994,10.8,2
5,7,1994,10.6,2.2
6,7,1994,8.7,1.5
7,7,1994,6.7,2.5
8,7,1994,9,-0.4
9,7,1994,9.2,0.3
10,7,1994,12.3,-1.2
11,7,1994,13.2,2.8
12,7,1994,16.7,5.1
13,7,1994,18.3,8
14,7,1994,20.4,4.8
15,7,1994,23.4,9.2
16,7,1994,24.2,14.9
17,7,1994,21.4,12.1
18,7,1994,15.6,7.8
19,7,1994,18.1,10
20,7,1994,16.9,10.5
21,7,1994,12.4,9.6
22,7,1994,9.6,1.3
23,7,1994,12,-2.6
24,7,1994,14.8,8.6
25,7,1994,13.9,4
26,7,1994,14.8,3.6
27,7,1994,15.5,4.1
28,7,1994,13.9,6.7
29,7,1994,15.6,5.6
30,7,1994,15.3,10.8
31,7,1994,17.4,13.2
1,8,1994,15.6,8.4
2,8,1994,11.5,5.4
3,8,1994,11.4,1.4
4,8,1994,17.1,4.9
5,8,1994,17.2,6.8
6,8,1994,20.2,9.8
7,8,1994,20.2,11.4
8,8,1994,16.1,11.7
9,8,1994,14.4,7.4
10,8,1994,18.5,1.9
11,8,1994,20,4.6
12,8,1994,21.1,13.6
13,8,1994,18.2,8.2
14,8,1994,12.8,3.4
15,8,1994,11.4,1
16,8,1994,11.7,1.8
17,8,1994,13.8,1.3
18,8,1994,12,7.2
19,8,1994,15.6,2.7
20,8,1994,17.6,5.8
21,8,1994,13.4,8.3
22,8,1994,13.2,4
23,8,1994,16.6,1.4
24,8,1994,16.9,3.4
25,8,1994,20.4,10.6
26,8,1994,17.8,3
27,8,1994,18.2,4.8
28,8,1994,21.4,11.2
29,8,1994,20.3,10.8
30,8,1994,15.7,9.5
31,8,1994,13.2,7.7
1,9,1994,10.4,8.1
2,9,1994,14.2,6.2
3,9,1994,20.6,7
4,9,1994,21,8.5
5,9,1994,19.2,11.2
6,9,1994,19.7,8.6
7,9,1994,13.4,5.4
8,9,1994,11.4,0.8
9,9,1994,10.4,0.7
10,9,1994,16.6,5.6
11,9,1994,20.4,7
12,9,1994,20.6,9.2
13,9,1994,21.2,12.9
14,9,1994,15,8.4
15,9,1994,18.3,5.2
16,9,1994,20.2,8.4
17,9,1994,20.5,8.5
18,9,1994,26.9,14.4
19,9,1994,28.3,21.8
20,9,1994,29.8,17.7
21,9,1994,20.7,14.5
22,9,1994,23.4,12.2
23,9,1994,24.3,17.6
24,9,1994,20.8,14
25,9,1994,20.9,8.4
26,9,1994,16.6,6.4
27,9,1994,17.2,7.8
28,9,1994,22.8,13.3
29,9,1994,16.4,10.7
30,9,1994,16.3,11
1,10,1994,20.5,12
2,10,1994,24.1,10.4
3,10,1994,21.2,9.6
4,10,1994,16,9.8
5,10,1994,20.1,7.1
6,10,1994,19.5,9.7
7,10,1994,26,14.4
8,10,1994,25.2,16
9,10,1994,22.2,15.4
10,10,1994,20.2,12.6
11,10,1994,16.2,10.2
12,10,1994,19,13.4
13,10,1994,22.6,12
14,10,1994,24.7,11.4
15,10,1994,26.2,17.7
16,10,1994,26.2,17
17,10,1994,21.7,13.2
18,10,1994,21.9,9.2
19,10,1994,22.8,12.8
20,10,1994,22.8,8.5
21,10,1994,22.4,14
22,10,1994,21.3,8.7
23,10,1994,20.4,12.5
24,10,1994,19.7,14.4
25,10,1994,22.7,12.8
26,10,1994,19,10.4
27,10,1994,21.3,5.1
28,10,1994,16,5
29,10,1994,15.6,4.8
30,10,1994,14.7,5.7
31,10,1994,15.2,12.6
1,11,1994,25.1,11
2,11,1994,28.4,9.6
3,11,1994,26.7,14
4,11,1994,26.2,16.8
5,11,1994,23.2,13.8
6,11,1994,22.9,7.8
7,11,1994,27.3,13.2
8,11,1994,26.5,15.6
9,11,1994,23.1,11
10,11,1994,23.9,11.7
11,11,1994,26.3,15.6
12,11,1994,28.7,19.3
13,11,1994,31.2,18.2
14,11,1994,27.7,18
15,11,1994,29.2,18
16,11,1994,24.4,15.2
17,11,1994,23.2,8.7
18,11,1994,24.8,8.2
19,11,1994,26.1,12.4
20,11,1994,26,11
21,11,1994,29.6,13.4
22,11,1994,29.6,15
23,11,1994,30.9,17.1
24,11,1994,32.6,18.6
25,11,1994,32.3,20.1
26,11,1994,22.5,10.6
27,11,1994,25,10.4
28,11,1994,21,14.8
29,11,1994,26.5,13.6
30,11,1994,28.9,17.8
1,12,1994,34.5,18.3
2,12,1994,29.7,16.1
3,12,1994,24.2,15.3
4,12,1994,22.6,12.6
5,12,1994,26.2,12.8
6,12,1994,27.5,16.2
7,12,1994,30.6,11.8
8,12,1994,33.5,18.2
9,12,1994,35.3,23.4
10,12,1994,36.8,23
11,12,1994,29.6,23.6
12,12,1994,37.4,23.4
13,12,1994,29.3,20.6
14,12,1994,31.1,19.4
15,12,1994,31.7,18.2
16,12,1994,28.6,20.5
17,12,1994,26.5,15.2
18,12,1994,26.5,10.6
19,12,1994,26.1,18.2
20,12,1994,29,17.6
21,12,1994,27.2,16.4
22,12,1994,31.4,20.8
23,12,1994,33.6,18.3
24,12,1994,34,21.2
25,12,1994,31.8,21
26,12,1994,31.6,16.4
27,12,1994,29.6,23.2
28,12,1994,30.5,19.4
29,12,1994,30.5,18.4
30,12,1994,33,19
31,12,1994,35,23.9
1,1,1995,35.8,21.5
2,1,1995,28.2,19
3,1,1995,24.2,21.4
4,1,1995,31,19.6
5,1,1995,33.4,20
6,1,1995,27.1,14
7,1,1995,26.5,17.6
8,1,1995,29.7,19.2
9,1,1995,24.4,11.2
10,1,1995,23,8.8
11,1,1995,25.9,12.8
12,1,1995,28.6,16.4
13,1,1995,30.2,17.4
14,1,1995,33.2,20.5
15,1,1995,34.8,20.2
16,1,1995,26.6,19.1
17,1,1995,25.4,10.4
18,1,1995,28.2,13.8
19,1,1995,28.1,20.4
20,1,1995,32.4,15.4
21,1,1995,29.2,17.4
22,1,1995,31.4,20.8
23,1,1995,31.5,22.4
24,1,1995,30.9,11
25,1,1995,28.2,13.8
26,1,1995,32.5,15.2
27,1,1995,27.6,19.4
28,1,1995,24.2,16.4
29,1,1995,27,11.4
30,1,1995,29,13.3
31,1,1995,33,19.2
1,2,1995,23.5,13.2
2,2,1995,27.2,11.7
3,2,1995,29.2,14.8
4,2,1995,25.6,14.8
5,2,1995,26,10
6,2,1995,29.5,10.3
7,2,1995,30.8,16.2
8,2,1995,30,18.8
9,2,1995,30,20.2
10,2,1995,30,18
11,2,1995,27.1,21.2
12,2,1995,27.8,21.6
13,2,1995,29,21
14,2,1995,30,19
15,2,1995,28.4,18.4
16,2,1995,29,19.4
17,2,1995,23.4,16.2
18,2,1995,24.5,7.6
19,2,1995,29.6,14.4
20,2,1995,33.8,19.6
21,2,1995,30.2,17
22,2,1995,23.4,16.2
23,2,1995,24.3,11.4
24,2,1995,25.2,16.6
25,2,1995,27.5,12.3
26,2,1995,28,14.8
27,2,1995,30.4,17.3
28,2,1995,26.5,16.2
1,3,1995,26.1,16
2,3,1995,28.2,17.3
3,3,1995,31.2,16.2
4,3,1995,23.3,14.3
5,3,1995,25,10
6,3,1995,24.4,16
7,3,1995,23.2,18.4
8,3,1995,23.5,14.1
9,3,1995,27.6,11.1
10,3,1995,28.9,13.4
11,3,1995,27.4,15.8
12,3,1995,29.1,11.4
13,3,1995,25.4,15.3
14,3,1995,25.7,15
15,3,1995,26.6,18
16,3,1995,28.6,12.2
17,3,1995,25.4,9
18,3,1995,33.2,19.4
19,3,1995,26.8,14.2
20,3,1995,30.7,17.2
21,3,1995,32.5,18.4
22,3,1995,30,18.8
23,3,1995,29.4,19.7
24,3,1995,27.8,14.2
25,3,1995,29.2,18.4
26,3,1995,24.4,13.7
27,3,1995,30.8,17.8
28,3,1995,27.3,20.9
29,3,1995,22.6,10.3
30,3,1995,19,11.2
31,3,1995,17.8,14.2
1,4,1995,22.4,11.4
2,4,1995,22.7,9.9
3,4,1995,25.6,11.3
4,4,1995,28.2,18.2
5,4,1995,28.8,21.2
6,4,1995,23.6,19.2
7,4,1995,22.4,19.8
8,4,1995,27.2,18.2
9,4,1995,20.2,15
10,4,1995,15.8,11.5
11,4,1995,17.2,10.4
12,4,1995,19.6,6
13,4,1995,20.4,6.8
14,4,1995,21,10.7
15,4,1995,23.6,13.2
16,4,1995,24,10.9
17,4,1995,25.6,12
18,4,1995,27.2,11.5
19,4,1995,22.3,10.2
20,4,1995,16.5,5.8
21,4,1995,16.9,6.8
22,4,1995,20.4,4.3
23,4,1995,23.3,5.8
24,4,1995,25,9.2
25,4,1995,24.5,9.3
26,4,1995,24.2,9.7
27,4,1995,23,13.8
28,4,1995,20.6,15.1
29,4,1995,21.8,9.5
30,4,1995,23,13.6
1,5,1995,21.6,10.4
2,5,1995,19.8,7
3,5,1995,24.5,11.6
4,5,1995,25.8,16.1
5,5,1995,18.5,9.4
6,5,1995,19.4,5.8
7,5,1995,18.4,3.8
8,5,1995,25.4,13.1
9,5,1995,22.8,13
10,5,1995,20.2,10
11,5,1995,20.3,6.6
12,5,1995,20.8,8
13,5,1995,21.6,15.2
14,5,1995,18.4,16.3
15,5,1995,19.1,15.2
16,5,1995,18.2,15.6
17,5,1995,15.8,9
18,5,1995,15.3,3
19,5,1995,15.4,1.2
20,5,1995,17.2,3
21,5,1995,18.5,9.2
22,5,1995,15.4,6.2
23,5,1995,15.5,2.6
24,5,1995,14,4.5
25,5,1995,13.7,2.1
26,5,1995,14.5,2.3
27,5,1995,17.8,5.2
28,5,1995,18.2,4.5
29,5,1995,18.9,3.7
30,5,1995,16.4,6.4
31,5,1995,17.4,9.8
1,6,1995,14.8,10.2
2,6,1995,18.3,3.2
3,6,1995,18.5,7.2
4,6,1995,20.1,8.7
5,6,1995,22.4,16.6
6,6,1995,19.8,9.8
7,6,1995,15.4,2.3
8,6,1995,15.4,-0.2
9,6,1995,17.6,7
10,6,1995,16.6,6.2
11,6,1995,15.2,2.7
12,6,1995,17.6,9.8
13,6,1995,12,3.4
14,6,1995,10,-3
15,6,1995,11.5,5.5
16,6,1995,11.5,4.7
17,6,1995,11.6,0.3
18,6,1995,11.4,4
19,6,1995,12.9,3
20,6,1995,13.4,1.6
21,6,1995,15.2,8.1
22,6,1995,19.4,6.4
23,6,1995,20.4,12.8
24,6,1995,19.5,6.2
25,6,1995,8.6,-2.5
26,6,1995,10.9,5.1
27,6,1995,12.2,2.8
28,6,1995,9.4,0.8
29,6,1995,8.4,-3.7
30,6,1995,11.8,2.5
1,7,1995,14.5,1
2,7,1995,14,5.3
3,7,1995,15.6,0.8
4,7,1995,14.7,1.8
5,7,1995,18,9.4
6,7,1995,17.5,2.3
7,7,1995,16.7,3.5
8,7,1995,18.5,7.7
9,7,1995,18.8,8.8
10,7,1995,16,3.3
11,7,1995,17,12
12,7,1995,13,7.2
13,7,1995,10.4,8
14,7,1995,9.4,7
15,7,1995,8.2,5.5
16,7,1995,11.2,-1
17,7,1995,9.4,-1.1
18,7,1995,10.7,-1.8
19,7,1995,10,-0.1
20,7,1995,13.5,-2.4
21,7,1995,13.6,1.6
22,7,1995,15.4,7.2
23,7,1995,18.6,9.5
24,7,1995,21.6,12.2
25,7,1995,18.8,5
26,7,1995,15,3.7
27,7,1995,18.2,8.8
28,7,1995,19.9,3.2
29,7,1995,15,5.9
30,7,1995,8.4,-0.6
31,7,1995,11.2,-1.8
1,8,1995,10.7,8
2,8,1995,12.4,5.3
3,8,1995,10.4,0
4,8,1995,12,-3.4
5,8,1995,15.6,0.2
6,8,1995,15.9,6.2
7,8,1995,17.6,4
8,8,1995,17.4,1
9,8,1995,12.6,1.2
10,8,1995,13.6,-3.2
11,8,1995,13.8,5
12,8,1995,14.2,6
13,8,1995,20,6
14,8,1995,15.8,9.6
15,8,1995,10.6,6.6
16,8,1995,8.6,4.2
17,8,1995,13.1,-0.6
18,8,1995,13,1.8
19,8,1995,14.5,-1
20,8,1995,15.4,2.6
21,8,1995,17.4,0.2
22,8,1995,22.1,2.6
23,8,1995,25.8,10
24,8,1995,21.6,13.8
25,8,1995,20.4,10.9
26,8,1995,17.5,13.6
27,8,1995,16.4,10.4
28,8,1995,21.1,4
29,8,1995,20.7,10.2
30,8,1995,14.5,3.5
31,8,1995,20.9,8.8
1,9,1995,17.8,8.6
2,9,1995,14.3,-0.6
3,9,1995,16,0.6
4,9,1995,20.4,8.8
5,9,1995,30.1,17.7
6,9,1995,32.4,20.3
7,9,1995,27.5,15
8,9,1995,19.8,11.2
9,9,1995,17.9,5.2
10,9,1995,21.6,5.3
11,9,1995,22,10.6
12,9,1995,12,0
13,9,1995,13.4,3.1
14,9,1995,17.3,5
15,9,1995,21.8,5.4
16,9,1995,24.6,12.3
17,9,1995,26,15.5
18,9,1995,21.3,9.4
19,9,1995,13.4,1.3
20,9,1995,16.6,0.5
21,9,1995,17.4,5.5
22,9,1995,18.8,10.9
23,9,1995,21.9,7.1
24,9,1995,24.2,8
25,9,1995,24.6,13.4
26,9,1995,23.1,13.4
27,9,1995,18.5,3
28,9,1995,18.2,3.4
29,9,1995,18.2,8.3
30,9,1995,16.3,12.5
1,10,1995,18.3,12
2,10,1995,19.1,12
3,10,1995,17,14.9
4,10,1995,21.6,14
5,10,1995,24.1,9.6
6,10,1995,23.2,9.8
7,10,1995,23,12.7
8,10,1995,22.5,7.2
9,10,1995,18.2,7.3
10,10,1995,20.4,4.4
11,10,1995,17.1,8.8
12,10,1995,16.1,7.4
13,10,1995,13.9,7.6
14,10,1995,22.6,3.6
15,10,1995,19.9,13.5
16,10,1995,20.3,6.2
17,10,1995,20,4.7
18,10,1995,23.6,10.5
19,10,1995,24.9,10.8
20,10,1995,24.3,14.2
21,10,1995,24.8,10.5
22,10,1995,27.3,16.4
23,10,1995,29.6,12.8
24,10,1995,31.7,19
25,10,1995,23.5,15.4
26,10,1995,19.7,9.4
27,10,1995,18.3,8.2
28,10,1995,20.6,3.7
29,10,1995,19.3,4.4
30,10,1995,21.6,6.8
31,10,1995,25.2,8.3
1,11,1995,28.6,11.5
2,11,1995,31.8,20
3,11,1995,30.6,21.8
4,11,1995,33.6,20.4
5,11,1995,35.4,22.4
6,11,1995,31.5,18.4
7,11,1995,23.6,13.9
8,11,1995,24.7,17.4
9,11,1995,20,15.2
10,11,1995,24.6,8.6
11,11,1995,21,13
12,11,1995,19.7,5
13,11,1995,22.5,9.7
14,11,1995,25.7,15.8
15,11,1995,25.6,13.8
16,11,1995,21.7,14.2
17,11,1995,21.5,14.3
18,11,1995,21.3,8.7
19,11,1995,23.1,13
20,11,1995,26.5,15.8
21,11,1995,28.1,18.8
22,11,1995,25,13.4
23,11,1995,25.6,10.4
24,11,1995,26.8,11.6
25,11,1995,26,14.6
26,11,1995,26.4,13.2
27,11,1995,21.7,6.2
28,11,1995,28.4,13.8
29,11,1995,30.7,18.2
30,11,1995,30.5,16
1,12,1995,28.8,15.2
2,12,1995,29,13
3,12,1995,32.2,14.8
4,12,1995,34.2,18.3
5,12,1995,31.8,15.3
